1619530845.816657,33.2
1619530845.968680,89.2
1619530856.826759,100
1619530857.035176,102
1619530857.242539,105
1619530857.455564,107
1619530857.670027,110
1619530857.891178,112
1619530858.111756,114
1619530858.337644,120
1619530858.563344,125
1619530858.793819,122
1619530859.022170,124
1619530859.256311,132
1619530859.494706,126
1619530859.727820,131
1619530859.973716,134
1619530860.213926,89.1
1619530860.410246,34.2
1619530860.552966,38.3
1619530860.698286,44.1
1619530860.847117,48.8
1619530861.003945,50.2
1619530861.159796,57.1
1619530861.323769,61.0
1619530861.492229,62.2
1619530861.660382,63.5
1619530861.831994,68.0
1619530862.006220,74.8
1619530862.185634,73.6
1619530862.370672,77.6
1619530862.554916,80.7
1619530862.742231,84.4
1619530862.931623,85.5
1619530863.124537,87.2
1619530863.322733,90.3
1619530863.519450,95.1
1619530863.726144,92.1
1619530863.922819,96.3
1619530864.126055,100
1619530864.331597,103
1619530864.542556,104
1619530864.752532,104
1619530864.964362,112
1619530865.183033,112
1619530865.406166,115
1619530865.627295,117
1619530865.851405,119
1619530866.076113,123
1619530866.305914,122
1619530866.534413,129
1619530866.769116,128
1619530867.003208,130
1619530867.239838,132
1619530867.478444,34.0
1619530867.620220,38.8
1619530867.765785,42.9
1619530867.914048,47.4
1619530868.066722,49.7
1619530868.222044,53.2
1619530868.383563,58.1
1619530868.551574,58.6
1619530868.714938,64.1
1619530868.887642,68.9
1619530869.063727,70.4
1619530869.241021,72.4
1619530869.419422,75.2
1619530869.605423,80.0
1619530869.793855,80.3
1619530869.979189,90.8
1619530870.182098,88.3
1619530870.380565,90.0
1619530870.576562,92.3
1619530870.789227,98.5
1619530871.008498,100
1619530871.214761,98.8
1619530871.418694,104
1619530871.630487,106
1619530871.843223,107
1619530872.056400,110
1619530872.274330,110
1619530872.494002,115
1619530872.718442,117
1619530872.943322,121
1619530873.170657,122
1619530873.398238,122
1619530873.631742,127
1619530873.865386,132
1619530874.109444,129
1619530874.345455,129
1619530874.581068,68.9
1619530874.755795,70.6
1619530874.931671,73.8
1619530875.113498,80.1
1619530875.301920,83.7
1619530875.493452,83.1
1619530875.683003,86.6
1619530875.874769,86.1
1619530876.069958,91.1
1619530876.266524,96.2
1619530876.470364,95.4
1619530876.670947,97.8
1619530876.874839,99.7
1619530877.080983,105
1619530877.296992,106
1619530877.510944,108
1619530877.723211,115
1619530877.944567,113
1619530878.165866,116
1619530878.387692,118
1619530878.617738,122
1619530878.845281,123
1619530879.076500,124
1619530879.308222,127
1619530879.541086,127
1619530879.775927,132
1619530880.013939,119
1619530880.239694,66.8
1619530880.413463,70.7
1619530880.590479,71.0
1619530880.768484,78.2
1619530880.951622,81.4
1619530881.139143,82.3
1619530881.326136,85.5
1619530881.517718,88.1
1619530882.247987,90.4
1619530882.443074,94.4
1619530882.643001,96.6
1619530882.851154,98.8
1619530883.074881,112
1619530883.306315,102
1619530883.514974,107
1619530883.729248,124
1619530883.961037,109
1619530884.176437,113
1619530884.397707,114
1619530884.617147,118
1619530884.840927,121
1619530885.069920,121
1619530885.297137,125
1619530885.528672,126
1619530885.763016,134
1619530886.006060,119
1619530886.232074,66.0
1619530886.402892,69.9
1619530886.582063,74.2
1619530886.761421,78.2
1619530886.944796,77.2
1619530887.130704,84.9
1619530887.320571,88.3
1619530887.514746,88.5
1619530887.708223,91.1
1619530887.907306,93.2
1619530888.106953,96.8
1619530888.310964,97.0
1619530888.514994,97.7
1619530888.719839,103
1619530888.931487,103
1619530889.139569,106
1619530889.356491,113
1619530889.575186,112
1619530889.791944,115
1619530890.012928,117
1619530890.237527,119
1619530890.462641,121
1619530890.695176,124
1619530890.927558,126
1619530891.159201,126
1619530891.394619,129
1619530891.630011,106
1619530891.843601,68.1
1619530892.017072,70.0
1619530892.193651,73.4
1619530892.371698,78.9
1619530892.557295,81.1
1619530892.745282,82.4
1619530892.933750,84.4
1619530893.124210,89.5
1619530893.318870,90.5
1619530893.516206,93.9
1619530893.722048,93.6
1619530893.921452,97.9
1619530894.127359,99.8
1619530894.335009,102
1619530894.544031,106
1619530894.758658,109
1619530894.974526,108
1619530895.189603,112
1619530895.407435,119
1619530895.633554,119
1619530895.861900,123
1619530896.091410,157
1619530896.361682,154
1619530896.622835,130
1619530896.858619,128
1619530897.093790,131
1619530897.329711,98.0
1619530897.535000,68.6
1619530897.709885,71.0
1619530897.888780,77.3
1619530898.071750,74.1
1619530898.255917,78.8
1619530898.441480,82.9
1619530898.634179,85.4
1619530898.825857,87.7
1619530899.018526,100
1619530899.224909,111
1619530899.448094,92.7
1619530899.645616,99.2
1619530899.852803,100
1619530900.060070,107
1619530900.272874,114
1619530900.499131,127
1619530900.732078,112
1619530900.951482,113
1619530901.173650,114
1619530901.400036,116
1619530901.626674,120
1619530901.853647,121
1619530902.081930,125
1619530902.315133,128
1619530902.549491,130
1619530902.784603,133
1619530903.023252,134
1619530903.262835,81.9
1619530903.458603,69.3
1619530903.634298,70.9
1619530903.810699,76.7
1619530903.992242,77.7
1619530904.179178,80.8
1619530904.365372,86.9
1619530904.560535,87.2
1619530904.752728,85.4
