1619581856.617463,95,12.4
1619581856.741376,96,14.8
1619581856.868699,97,14.3
1619581856.994026,98,16.2
1619581857.122014,99,16.1
1619581857.249796,100,12.3
1619581857.371960,101,13.2
1619581857.494823,102,12.6
1619581857.618138,103,11.9
1619581857.739922,104,18.1
1619581857.869127,105,17.3
1619581857.997918,106,16.3
1619581858.125892,107,13.5
1619581858.246929,108,12.3
1619581858.370965,109,13.9
1619581858.495401,110,11.6
1619581858.619468,111,14.6
1619581858.746236,112,16.7
1619581858.873699,113,15.8
1619581858.999974,114,14.2
1619581859.124853,115,16.6
1619581859.253139,116,14.2
1619581859.379726,117,17.2
1619581859.507994,118,16.5
1619581859.634610,119,17.4
1619581859.762430,120,14.3
1619581859.883292,121,15.2
1619581860.009381,122,16.4
1619581860.136657,123,14.3
1619581860.263582,124,13.8
1619581860.388068,125,13.1
1619581860.511095,126,11.5
1619581860.631169,127,11.5
1619581860.752672,128,11.9
1619581860.875244,129,15.2
1619581861.003230,130,16.3
1619581861.130468,131,13.9
1619581861.252448,132,16.4
1619581861.379458,133,16.0
1619581861.505011,134,16.1
1619581861.631120,135,17.5
1619581861.759416,136,14.9
1619581861.885551,137,16.9
1619581862.012894,138,17.2
1619581862.139901,139,16.1
1619581862.266354,140,12.8
1619581862.388705,141,14.8
1619581862.514689,142,11.5
1619581862.636266,143,18.0
1619581862.765427,144,16.4
1619581862.892859,145,13.9
1619581863.016895,146,15.0
1619581863.142605,147,12.2
1619581863.264686,148,12.3
1619581863.384048,149,14.7
1619581863.509942,150,14.5
1619581863.635462,151,14.1
1619581863.760754,152,14.7
1619581863.886372,153,14.6
1619581864.011652,154,15.6
1619581864.138885,155,15.2
1619581864.263628,156,16.7
1619581864.390581,157,14.3
1619581864.516937,158,14.9
1619581864.642713,159,12.7
1619581864.765111,160,11.8
1619581864.886598,161,14.6
1619581865.010640,162,12.7
1619581865.133235,163,16.7
1619581865.261971,164,15.1
1619581865.387916,165,17.8
1619581865.516556,166,17.1
1619581865.640972,167,16.3
1619581865.767945,168,12.3
1619581865.890159,169,11.9
1619581866.011807,170,16.7
1619581866.139198,171,13.5
1619581866.262167,172,16.8
1619581866.388648,173,17.5
1619581866.515781,174,16.8
1619581866.642839,175,16.3
1619581866.769333,176,15.8
1619581866.896767,177,17.2
1619581867.023631,178,16.2
1619581867.151397,179,15.1
1619581867.276995,180,12.6
1619581867.399846,181,15.7
1619581867.526874,182,12.4
1619581867.648094,183,14.4
1619581867.769118,184,17.7
1619581867.897332,185,11.7
1619581868.018556,186,13.6
1619581868.142535,187,15.8
1619581868.269533,188,16.0
1619581868.396849,189,12.8
1619581868.519246,190,12.1
1619581868.641769,191,13.1
1619581868.764995,192,16.0
1619581868.891549,193,15.7
1619581869.018623,194,12.3
1619581869.141730,195,15.9
1619581869.267980,196,12.3
1619581869.387658,197,16.8
1619581869.514393,198,18.1
1619581869.643414,199,15.6
1619581869.768318,200,17.0
1619581869.896570,201,14.6
1619581870.022175,202,17.9
1619581870.150868,203,15.7
1619581870.278457,204,15.0
1619581870.404822,205,12.3
1619581870.526890,206,17.5
1619581870.655340,207,15.7
1619581870.782654,208,14.3
1619581870.905969,209,15.5
1619581871.033504,210,15.6
1619581871.160031,211,16.4
1619581871.286819,212,15.2
1619581871.412076,213,11.9
1619581871.534581,214,17.0
1619581871.661605,215,17.0
1619581871.788085,216,13.7
1619581871.911252,217,16.7
1619581872.039149,218,17.4
1619581872.166567,219,15.3
1619581872.292160,220,13.2
1619581872.415627,221,17.9
1619581872.543152,222,17.3
1619581872.671344,223,16.7
1619581872.798843,224,17.1
1619581872.926206,225,14.9
1619581873.052354,226,16.3
1619581873.180074,227,15.6
1619581873.305400,228,16.6
1619581873.433053,229,16.1
1619581873.559889,230,16.3
1619581873.687629,231,15.2
1619581873.814227,232,17.0
1619581873.941717,233,16.6
1619581874.070897,234,14.5
1619581874.195574,235,11.7
1619581874.317485,236,17.4
1619581874.445352,237,13.4
1619581874.565163,238,17.9
1619581874.693492,239,17.0
1619581874.819856,240,12.2
1619581874.942023,241,16.8
1619581875.068799,242,16.5
1619581875.197635,243,14.9
1619581875.323126,244,14.2
1619581875.450068,245,16.7
1619581875.577590,246,14.9
1619581875.703852,247,12.0
1619581875.822398,248,12.6
1619581875.945414,249,16.2
1619581876.071893,250,17.0
1619581876.199021,251,17.3
1619581876.326642,252,17.5
1619581876.454108,253,16.0
1619581876.579899,254,16.9
1619581876.707035,255,17.3
1619581876.835006,256,14.4
1619581876.961592,257,14.0
1619581877.087505,258,16.0
1619581877.215591,259,15.6
1619581877.342451,260,18.1
1619581877.472097,261,14.4
1619581877.597265,262,17.1
1619581877.724651,263,12.4
1619581887.955640,264,14.0
1619581888.083197,265,8.76
1619581888.201638,266,12.1
1619581888.323621,267,9.65
1619581888.443841,268,16.5
1619581888.570564,269,7.82
1619581888.688090,270,10.4
1619581888.805287,271,10.8
1619581888.926849,272,15.9
1619581889.056272,273,10.3
1619581889.178680,274,12.4
1619581889.302167,275,9.21
1619581889.421757,276,15.7
1619581889.547908,277,12.0
1619581889.669463,278,11.2
1619581889.790829,279,9.39
1619581889.911164,280,11.2
1619581890.034483,281,13.9
1619581890.158325,282,12.1
1619581890.280015,283,12.1
1619581890.402684,284,2.60
1619581890.514689,285,13.2
1619581890.639547,286,11.5
1619581890.760696,287,9.37
1619581890.882090,288,6.86
1619581890.997193,289,7.82
1619581891.114931,290,14.8
1619581891.240826,291,15.6
1619581891.368443,292,10.1
1619581891.488983,293,11.0
1619581891.610163,294,15.7
1619581891.736832,295,15.2
1619581891.861708,296,7.28
1619581891.981199,297,13.6
1619581892.106985,298,13.0
1619581892.230902,299,15.0
1619581892.357581,300,12.1
1619581892.481297,301,12.8
1619581892.606934,302,17.7
1619581892.731989,303,16.6
1619581892.859139,304,17.3
1619581892.987183,305,10.2
1619581893.105621,306,16.7
1619581893.231982,307,10.6
1619581893.351527,308,10.6
1619581893.472229,309,10.9
1619581903.704395,310,9.97
1619581903.824853,311,9.86
1619581903.946718,312,7.16
1619581904.063585,313,14.8
1619581904.188620,314,10.5
1619581904.309527,315,15.9
1619581904.437077,316,9.64
1619581904.556744,317,14.5
1619581904.681983,318,9.75
1619581904.801795,319,9.10
1619581904.921687,320,12.4
1619581905.044233,321,18.0
1619581905.173062,322,10.6
1619581905.293286,323,12.2
1619581905.416103,324,8.58
1619581905.534012,325,12.7
1619581905.656572,326,13.1
1619581905.779974,327,12.6
1619581905.903280,328,8.44
1619581906.023750,329,8.21
1619581906.143135,330,13.5
1619581906.268100,331,15.6
1619581906.393967,332,11.8
1619581906.515942,333,10.6
1619581906.636569,334,14.9
1619581906.761899,335,13.0
1619581906.884233,336,15.3
1619581907.009789,337,10.2
1619581907.131302,338,16.1
1619581907.258704,339,10.8
1619581907.381256,340,9.98
1619581907.502148,341,10.8
1619581907.623213,342,9.01
1619581907.742678,343,11.5
1619581917.978094,344,69.1
1619581918.158724,345,74.4
1619581918.341583,346,48.3
1619581918.500635,347,57.5
1619581918.670590,348,72.6
1619581918.854107,349,46.8
1619581929.121689,350,37.6
1619581929.270985,351,59.8
1619581929.441893,352,82.4
1619581929.635804,353,35.7
1619581929.782244,354,59.0
1619581929.952507,355,72.1
1619581930.135065,356,46.7
1619581930.292571,357,59.0
1619581930.463405,358,71.9
1619581930.646267,359,47.0
1619581930.804576,360,58.9
1619581930.975549,361,70.5
1619581931.158301,362,45.4
1619581931.316675,363,57.5
1619581931.485978,364,71.2
1619581931.668300,365,47.0
1619581931.826182,366,60.0
1619581931.996665,367,70.7
1619581932.177944,368,48.3
1619581932.337530,369,46.7
1619581932.494849,370,72.9
1619581932.678474,371,59.5
1619581932.848280,372,59.6
1619581933.018365,373,71.4
1619581933.200923,374,50.4
1619581933.359468,375,59.7
1619581933.529876,376,59.8
1619581933.700252,377,47.6
1619581933.857247,378,59.8
1619581934.028809,379,72.0
1619581934.210730,380,47.6
1619581934.369640,381,47.5
1619581934.528000,382,70.6
1619581934.710472,383,50.8
1619581944.979545,384,7.71
1619581945.094758,385,9.29
1619581945.210059,386,7.29
1619581945.324066,387,6.41
1619581945.437102,388,5.14
1619581945.549240,389,7.61
1619581945.664087,390,8.63
1619581945.779529,391,4.77
1619581945.891202,392,10.1
1619581946.008252,393,8.50
1619581946.124970,394,8.20
1619581946.239153,395,6.94
1619581946.353023,396,4.66
1619581946.464845,397,8.62
1619581946.580178,398,9.19
1619581946.696331,399,7.85
1619581946.809846,400,4.23
1619581946.921507,401,9.72
1619581947.038234,402,8.98
1619581947.153814,403,7.39
1619581947.269260,404,5.90
1619581947.382306,405,5.51
1619581947.495648,406,7.15
1619581947.609661,407,8.20
1619581947.724691,408,7.16
1619581947.838071,409,4.24
1619581947.948327,410,9.17
1619581948.064419,411,7.82
1619581948.179935,412,5.54
1619581948.292737,413,5.35
1619581948.405920,414,8.63
1619581948.521285,415,7.53
1619581948.635309,416,7.29
1619581948.748610,417,5.60
1619581948.861186,418,9.81
1619581948.977705,419,7.36
1619581949.092053,420,5.98
1619581949.205280,421,5.50
1619581949.316805,422,5.44
1619581949.429522,423,8.95
1619581949.545622,424,8.99
1619581949.662566,425,5.53
1619581949.774868,426,4.95
1619581949.885737,427,9.99
1619581950.001417,428,8.58
1619581950.115769,429,6.23
1619581950.229157,430,4.17
1619581950.340077,431,9.09
1619581950.455971,432,8.11
1619581950.571149,433,6.26
1619581950.684793,434,4.86
1619581950.797327,435,8.92
1619581950.913400,436,7.69
1619581951.028595,437,7.50
1619581951.143965,438,8.34
1619581951.258062,439,7.50
1619581951.372121,440,5.12
1619581951.485433,441,10.5
1619581951.603312,442,7.59
1619581951.717261,443,5.77
1619581951.831905,444,4.73
1619581951.944721,445,9.20
1619581952.060844,446,8.63
1619581952.177482,447,6.00
1619581952.291190,448,3.50
1619581952.401453,449,8.12
1619581952.515905,450,8.61
1619581952.631539,451,5.24
1619581952.744021,452,6.33
1619581952.857446,453,9.28
1619581952.973862,454,6.78
1619581953.087417,455,7.04
1619581953.201303,456,5.34
1619581953.314223,457,10.2
1619581953.432431,458,8.29
1619581953.547918,459,7.26
1619581953.661810,460,4.90
1619581953.773612,461,7.75
1619581953.889376,462,6.89
1619581954.003994,463,7.09
1619581954.119914,464,4.92
1619581954.233163,465,8.27
1619581954.349244,466,8.25
1619581954.464324,467,5.82
1619581954.578248,468,5.92
1619581954.690382,469,8.19
1619581954.805685,470,7.04
1619581954.919289,471,7.06
1619581955.034761,472,6.11
1619581955.148011,473,6.67
1619581955.262051,474,9.51
1619581955.379605,475,7.78
1619581955.494964,476,7.89
1619581955.610350,477,6.51
1619581955.723983,478,9.23
1619581955.840069,479,7.79
1619581955.954108,480,5.76
1619581956.066138,481,5.00
1619581956.178135,482,9.54
1619581956.294442,483,8.14
1619581956.410931,484,6.57
1619581956.524930,485,5.63
1619581956.637863,486,8.44
1619581956.753827,487,7.67
1619581956.869559,488,8.17
1619581956.985908,489,6.45
1619581957.099322,490,8.62
1619581957.215844,491,8.73
1619581957.331645,492,6.94
1619581957.445930,493,4.08
1619581957.557590,494,7.45
1619581957.672426,495,8.02
1619581957.787376,496,7.50
1619581957.902079,497,5.13
1619581958.014270,498,9.35
1619581958.131352,499,9.27
1619581958.247562,500,7.27
1619581958.362133,501,5.63
1619581958.476137,502,9.33
1619581958.591659,503,6.90
1619581958.705803,504,7.66
1619581958.820270,505,4.86
1619581958.932132,506,9.31
1619581959.049231,507,8.98
1619581959.165442,508,5.92
1619581959.278074,509,4.24
1619581959.389900,510,9.20
1619581959.507060,511,6.90
1619581959.621539,512,6.09
1619581959.734995,513,6.58
1619581959.849124,514,6.30
1619581959.962869,515,9.36
1619581960.079667,516,6.82
1619581960.193169,517,5.14
1619581960.305778,518,8.45
1619581960.420139,519,6.85
1619581960.534706,520,5.80
1619581960.647404,521,4.07
1619581960.757607,522,10.2
1619581960.874284,523,8.81
1619581960.990538,524,6.15
1619581961.103469,525,3.99
1619581961.215481,526,9.20
1619581961.332173,527,9.24
1619581961.448476,528,9.15
1619581961.565230,529,4.58
1619581961.677721,530,9.92
1619581961.794587,531,7.17
1619581961.909397,532,7.38
1619581962.023696,533,4.28
1619581962.135164,534,9.28
1619581962.251419,535,7.15
1619581962.365333,536,7.19
1619581962.479123,537,4.73
1619581962.591895,538,7.51
1619581962.706664,539,7.32
1619581962.821037,540,6.39
1619581962.933322,541,5.30
1619581963.046314,542,6.00
1619581963.158517,543,8.00
1619581963.274152,544,8.14
1619581963.388982,545,5.40
1619581963.500951,546,8.62
1619581963.616543,547,8.50
1619581963.732199,548,5.86
1619581963.844960,549,5.15
1619581963.956965,550,9.54
1619581964.073514,551,8.85
1619581964.189258,552,7.09
1619581964.303520,553,5.49
1619581964.415917,554,6.59
1619581964.529941,555,7.63
1619581964.645354,556,9.02
1619581964.762173,557,6.55
1619581964.875438,558,5.44
1619581964.988068,559,9.22
1619581965.103909,560,7.72
1619581965.219226,561,7.83
1619581965.335073,562,5.66
1619581965.447965,563,9.25
1619581965.565692,564,9.70
1619581965.682676,565,8.00
1619581965.797715,566,7.75
1619581965.912860,567,5.06
1619581966.025659,568,7.44
1619581966.140716,569,7.10
1619581966.255304,570,7.59
1619581966.369726,571,5.20
1619581966.483626,572,6.51
1619581966.597572,573,6.79
1619581966.711381,574,7.61
1619581966.825956,575,4.04
1619581966.938339,576,9.57
1619581967.054635,577,8.81
1619581967.170568,578,8.19
1619581967.285884,579,4.61
1619581967.398114,580,9.64
1619581967.515487,581,9.04
1619581967.632896,582,6.37
1619581967.745919,583,6.52
1619581967.859830,584,8.99
1619581967.975402,585,7.96
1619581968.091074,586,3.94
1619581968.202828,587,7.83
1619581968.319120,588,8.93
1619581968.435815,589,9.26
1619581968.552969,590,7.69
1619581968.667041,591,5.47
1619581968.781221,592,8.97
1619581968.897759,593,8.55
1619581969.013140,594,8.25
1619581969.128417,595,6.72
1619581969.241491,596,5.15
1619581969.353712,597,9.76
1619581969.470061,598,8.95
1619581969.586389,599,7.67
1619581969.701281,600,4.16
1619581969.813500,601,9.84
1619581969.930347,602,7.90
1619581970.045118,603,3.65
1619581970.156750,604,8.43
1619581970.273942,605,9.13
1619581970.390675,606,7.50
1619581970.505155,607,7.19
1619581970.619979,608,5.25
1619581970.733082,609,9.79
1619581970.850392,610,8.54
1619581970.967167,611,7.10
1619581971.080808,612,5.47
1619581971.192950,613,8.11
1619581971.307871,614,7.51
1619581971.422081,615,8.57
1619581971.538576,616,6.92
1619581971.651789,617,5.08
1619581971.763960,618,8.69
1619581971.880031,619,8.64
1619581971.997138,620,7.97
1619581972.112011,621,5.91
1619581972.224905,622,5.08
1619581972.337635,623,9.07
1619581972.454603,624,7.63
1619581972.569635,625,6.60
1619581972.682177,626,3.30
1619581972.791489,627,8.93
1619581972.908157,628,7.01
1619581973.022858,629,7.37
1619581973.137199,630,6.23
1619581973.250285,631,4.95
1619581973.362727,632,7.39
1619581973.477945,633,7.26
1619581973.591977,634,6.92
1619581973.705450,635,2.97
1619581973.815233,636,9.24
1619581973.933476,637,7.87
1619581974.049203,638,7.22
1619581974.163916,639,4.78
1619581974.275389,640,7.07
1619581974.389375,641,8.75
1619581974.505559,642,7.54
1619581974.620656,643,5.76
1619581974.733942,644,9.34
1619581974.849832,645,7.98
1619581974.964717,646,8.10
1619581975.079471,647,3.59
1619581975.190329,648,8.71
1619581975.306740,649,7.74
1619581975.421858,650,5.12
1619581975.535832,651,7.90
1619581975.650118,652,8.16
1619581975.765409,653,7.46
1619581975.879570,654,7.44
1619581975.995936,655,7.44
1619581976.111003,656,7.23
1619581976.225894,657,7.60
1619581976.340748,658,4.61
1619581976.452866,659,8.41
1619581976.567914,660,8.65
1619581976.683130,661,7.99
1619581976.797977,662,4.43
1619581976.909222,663,10.6
1619581977.028375,664,277
1619581997.642788,665,71.4
1619581997.827430,666,45.6
1619581997.984274,667,46.7
1619582008.252331,668,38.0
1619582008.402291,669,70.3
1619582008.584351,670,71.7
1619582008.766853,671,47.3
1619582008.925172,672,60.4
1619582009.095686,673,48.0
1619582009.253910,674,71.2
1619582009.436595,675,71.2
1619582009.618644,676,47.7
1619582009.777041,677,72.6
1619582009.960175,678,22.9
1619582010.092691,679,5.25
1619582010.204944,680,6.22
1619582010.318049,681,5.68
1619582010.431251,682,4.51
1619582010.542996,683,6.74
1619582010.657578,684,5.80
1619582010.770492,685,7.31
1619582010.884730,686,6.89
1619582010.999308,687,4.52
1619582011.110494,688,5.95
1619582011.223268,689,7.81
1619582011.337807,690,5.72
1619582011.451299,691,5.56
1619582011.564905,692,7.98
1619582011.679974,693,9.22
1619582011.798388,694,7.38
1619582011.913344,695,4.56
1619582012.024564,696,8.33
1619582012.140158,697,7.32
1619582012.254852,698,5.91
1619582012.369198,699,7.82
1619582012.484280,700,7.97
1619582012.599457,701,7.70
1619582012.714232,702,8.63
1619582012.829651,703,7.05
1619582012.943719,704,8.16
1619582013.059728,705,8.17
1619582013.174828,706,6.48
1619582013.287940,707,7.78
1619582013.403248,708,6.79
1619582013.517722,709,7.25
1619582013.632314,710,7.97
1619582013.747207,711,10.3
1619582013.865498,712,7.43
1619582013.979723,713,7.20
1619582014.094235,714,10.6
1619582014.212813,715,8.89
1619582014.328206,716,5.68
1619582014.440661,717,8.51
1619582014.558306,718,6.83
1619582014.676172,719,8.68
1619582014.797286,720,8.83
1619582014.912166,721,8.68
1619582015.028994,722,7.06
1619582015.145937,723,8.19
1619582015.261489,724,8.44
1619582015.376899,725,6.80
1619582015.492290,726,8.55
1619582015.608345,727,6.63
1619582015.721909,728,6.77
1619582015.835229,729,7.54
1619582015.949741,730,6.23
1619582016.062563,731,8.13
1619582016.177640,732,6.92
1619582016.291937,733,8.20
1619582016.407950,734,9.46
1619582016.525280,735,10.4
1619582016.643503,736,7.75
1619582016.758241,737,10.0
1619582016.875024,738,8.53
1619582016.991340,739,5.42
1619582017.104198,740,6.76
1619582017.217708,741,7.55
1619582017.332248,742,7.89
1619582017.448167,743,6.32
1619582017.561884,744,6.81
1619582017.675803,745,8.65
1619582017.792717,746,7.05
1619582017.906922,747,8.14
1619582018.022079,748,5.82
1619582018.135529,749,7.20
1619582018.249943,750,9.76
1619582018.366171,751,8.67
1619582018.482169,752,9.29
1619582018.598352,753,7.65
1619582018.713954,754,8.05
1619582018.829723,755,6.56
1619582018.943485,756,7.48
1619582019.057778,757,7.77
1619582019.173361,758,7.24
1619582019.288564,759,8.93
1619582019.404146,760,9.83
1619582019.520780,761,6.63
1619582019.634196,762,8.56
1619582019.750308,763,5.35
1619582019.862892,764,6.54
1619582019.977994,765,8.24
1619582020.093806,766,8.99
1619582020.210546,767,8.89
1619582020.325635,768,9.44
1619582020.441924,769,9.53
1619582020.558048,770,9.19
1619582020.673909,771,6.47
1619582020.787639,772,7.73
1619582020.902885,773,10.0
1619582021.020249,774,10.4
1619582021.137622,775,6.08
1619582021.249826,776,7.94
1619582021.365026,777,7.30
1619582021.480455,778,8.52
1619582021.596909,779,8.33
1619582021.712837,780,9.47
1619582021.829929,781,8.32
1619582021.946339,782,9.62
1619582022.063933,783,9.13
1619582022.180694,784,9.69
1619582022.297983,785,7.94
1619582022.413292,786,5.99
1619582022.525745,787,9.04
1619582022.642423,788,6.57
1619582022.756573,789,7.38
1619582022.871234,790,8.27
1619582022.985900,791,6.86
1619582023.099649,792,10.0
1619582023.217939,793,8.12
1619582023.333333,794,8.12
1619582023.449050,795,6.40
1619582023.561918,796,6.43
1619582023.675010,797,10.1
1619582023.792688,798,8.10
1619582023.908316,799,8.61
1619582024.023833,800,8.49
1619582024.139925,801,9.18
1619582024.257454,802,7.51
1619582024.371890,803,7.54
1619582024.486613,804,8.46
1619582024.602450,805,9.20
1619582024.718331,806,6.88
1619582024.833372,807,7.68
1619582024.949060,808,8.09
1619582025.064549,809,8.57
1619582025.180491,810,10.1
1619582025.297817,811,8.00
1619582025.413410,812,6.49
1619582025.526374,813,9.00
1619582025.642513,814,8.52
1619582025.758495,815,7.70
1619582025.873795,816,6.51
1619582025.987310,817,8.37
1619582026.103481,818,7.66
1619582026.218850,819,10.5
1619582026.336136,820,9.81
1619582026.454504,821,8.62
1619582026.569957,822,9.77
1619582026.687581,823,6.65
1619582026.802085,824,8.59
1619582026.917974,825,8.37
1619582027.034454,826,8.99
1619582027.149922,827,9.66
1619582027.266137,828,10.0
1619582027.383556,829,9.90
1619582027.501074,830,8.12
1619582027.616230,831,9.34
1619582027.733282,832,7.74
1619582027.848188,833,7.10
1619582027.962544,834,7.98
1619582028.078300,835,7.66
1619582028.193604,836,7.74
1619582028.308230,837,8.54
1619582028.424029,838,7.86
1619582028.539554,839,8.13
1619582028.655354,840,6.02
1619582028.768821,841,10.1
1619582028.886303,842,7.82
1619582029.001941,843,6.99
1619582029.116104,844,8.63
1619582029.231824,845,8.54
1619582029.348144,846,8.15
1619582029.462168,847,10.4
1619582029.579617,848,10.0
1619582029.697325,849,8.02
1619582029.811571,850,6.23
1619582029.925307,851,7.98
1619582030.041080,852,8.27
1619582030.156561,853,10.3
1619582033.616677,854,7.41
1619582033.733082,855,8.81
1619582033.849049,856,8.88
1619582033.965271,857,9.00
1619582034.081446,858,10.0
1619582034.199660,859,7.28
1619582034.313899,860,9.85
1619582034.430729,861,8.40
1619582034.547908,862,9.05
1619582034.663345,863,6.70
1619582034.778090,864,6.18
1619582034.892389,865,8.48
1619582035.007873,866,9.97
1619582035.125102,867,10.4
1619582035.242517,868,7.16
1619582035.357737,869,8.31
1619582035.473448,870,7.40
1619582035.589247,871,7.48
1619582035.705232,872,9.00
1619582035.821651,873,10.2
1619582035.940160,874,7.81
1619582036.055612,875,7.95
1619582036.171846,876,8.15
1619582036.288450,877,10.2
1619582036.406660,878,6.32
1619582036.519758,879,10.5
1619582036.638461,880,8.39
1619582036.753768,881,7.79
1619582036.869300,882,10.2
1619582036.988321,883,8.79
1619582037.104381,884,7.62
1619582037.219261,885,4.68
1619582037.330951,886,6.51
1619582037.445138,887,10.8
1619582037.564337,888,10.1
1619582037.683420,889,6.95
1619582037.796982,890,6.66
1619582037.910329,891,7.43
1619582038.025103,892,7.02
1619582038.138683,893,8.24
1619582038.254424,894,9.10
1619582038.371930,895,8.24
1619582038.487649,896,8.89
1619582038.603633,897,11.7
1619582038.722706,898,6.30
1619582038.836805,899,9.39
1619582038.953237,900,10.2
1619582039.071405,901,7.01
1619582039.185691,902,8.02
1619582039.301726,903,10.6
1619582039.420492,904,8.68
1619582039.537592,905,8.55
1619582039.653801,906,7.67
1619582039.768739,907,7.44
1619582039.883046,908,6.62
1619582039.997328,909,6.69
1619582040.112161,910,8.51
1619582040.226066,911,7.08
1619582040.341029,912,6.70
1619582040.454969,913,7.28
1619582040.569418,914,7.20
1619582040.684813,915,6.59
1619582040.799290,916,6.22
1619582040.913532,917,8.97
1619582041.029383,918,8.91
1619582041.144936,919,6.99
1619582041.259441,920,8.89
1619582041.375406,921,6.36
1619582041.488499,922,7.33
1619582041.603041,923,8.87
1619582041.718695,924,9.44
1619582041.834650,925,8.65
1619582041.950889,926,10.3
1619582042.069266,927,8.04
1619582042.185399,928,9.06
1619582042.301243,929,9.18
1619582042.417874,930,8.40
1619582042.533399,931,6.52
1619582042.647367,932,10.6
1619582042.765082,933,9.76
1619582042.883810,934,6.15
1619582042.997269,935,6.27
1619582043.111460,936,8.02
1619582043.228091,937,8.62
1619582043.344689,938,6.70
1619582043.458714,939,6.16
1619582043.573358,940,9.35
1619582043.689335,941,9.66
1619582043.807066,942,7.56
1619582043.921981,943,7.96
1619582044.037819,944,8.00
1619582044.153219,945,8.95
1619582044.269917,946,9.30
1619582044.387939,947,8.27
1619582044.503802,948,7.47
1619582044.619271,949,10.3
1619582044.736798,950,8.83
1619582044.853586,951,9.91
1619582044.971727,952,10.3
1619582045.089399,953,9.87
1619582045.208407,954,8.53
1619582045.324452,955,9.28
