1619530979.865722, 0
1619530979.881625, 1
1619530979.897228, 0
1619530979.911949, 7
1619530979.926917, 0
1619530979.941368, 6
1619530979.960546, 7
1619530979.976130, 13
1619530979.990418, 17
1619530980.006972, 20
1619530980.023076, 23
1619530980.040185, 28
1619530980.055946, 33
1619530980.072339, 37
1619530980.087942, 40
1619530980.104638, 44
1619530980.123352, 52
1619530980.144034, 56
1619530980.159434, 60
1619530980.176175, 63
1619530980.190274, 67
1619530980.208653, 74
1619530980.224432, 79
1619530980.238549, 83
1619530980.254718, 85
1619530980.269892, 91
1619530980.289119, 96
1619530980.303460, 99
1619530980.319380, 100
1619530980.335909, 100
1619530980.350645, 99
1619530980.365144, 99
1619530980.380640, 99
1619530980.398771, 100
1619530980.412771, 99
1619530980.431866, 100
1619530980.449038, 99
1619530980.464236, 99
1619530980.478729, 99
1619530980.494785, 100
1619530980.509696, 100
1619530980.523924, 100
1619530980.539261, 100
1619530980.553786, 100
1619530980.568851, 100
1619530980.583613, 100
1619530980.599636, 100
1619530980.615705, 99
1619530980.631395, 99
1619530980.649749, 100
1619530980.666627, 100
1619530980.683454, 99
1619530980.697228, 99
1619530980.714812, 100
1619530980.731909, 100
1619530980.746456, 100
1619530981.343026, 100
1619530981.360293, 99
1619530981.374526, 100
1619530981.390316, 100
1619530981.404497, 100
1619530981.419622, 100
1619530981.434338, 100
1619530981.448847, 100
1619530981.465821, 99
1619530981.481721, 100
1619530981.499909, 100
1619530981.514338, 98
1619530981.531186, 100
1619530981.547358, 100
1619530981.564008, 99
1619530981.578874, 100
1619530981.593984, 100
1619530981.609707, 100
1619530981.624588, 100
1619530981.639645, 100
1619530981.654639, 99
1619530981.669368, 99
1619530981.683997, 99
1619530981.698621, 98
1619530981.714146, 100
1619530981.728118, 99
1619530981.744865, 100
1619530981.759513, 97
1619530981.778207, 97
1619530981.792443, 98
1619530981.810253, 98
1619530981.825776, 98
1619530981.840409, 100
1619530981.854242, 98
1619530981.868541, 100
1619530981.887055, 99
1619530981.902325, 99
1619530981.919705, 98
1619530981.934271, 98
1619530981.950629, 98
1619530981.966040, 98
1619530981.979737, 99
1619530981.995616, 96
1619530982.009300, 96
1619530982.024687, 98
1619530982.039962, 100
1619530982.054653, 97
1619530982.074020, 97
1619530982.089027, 99
1619530982.103980, 100
1619530982.118540, 98
1619530982.133928, 96
1619530982.148116, 95
1619530982.163926, 91
1619530982.181299, 92
1619530982.198612, 93
1619530982.213153, 91
1619530982.228123, 91
1619530982.243614, 92
1619530982.258478, 98
1619530982.274375, 98
1619530982.292892, 94
1619530982.306697, 94
1619530982.322997, 91
1619530982.337696, 93
1619530982.352615, 93
1619530982.368179, 92
1619530982.384263, 91
1619530982.398916, 92
1619530982.412967, 96
1619530982.428612, 98
1619530982.444112, 98
1619530982.458322, 96
1619530982.472193, 94
1619530982.486656, 94
1619530982.500470, 95
1619530982.517235, 93
1619530982.531808, 96
1619530982.546854, 93
1619530982.560806, 95
1619530982.575286, 98
1619530982.595519, 100
1619530982.609307, 99
1619530982.625387, 93
1619530982.640370, 91
1619530982.655636, 86
1619530982.670736, 82
1619530982.684565, 78
1619530982.698865, 74
1619530982.713050, 67
1619530982.729773, 67
1619530982.744145, 68
1619530982.763446, 68
1619530982.778150, 67
1619530982.793024, 65
1619530982.808660, 65
1619530982.822987, 64
1619530982.838408, 61
1619530982.855596, 61
1619530982.870919, 60
1619530982.884634, 59
1619530982.900662, 60
1619530982.916890, 54
1619530982.931755, 54
1619530982.947840, 51
1619530982.965632, 46
1619530982.980118, 47
1619530982.993790, 46
1619530983.008223, 40
1619530983.022991, 35
1619530983.037375, 38
1619530983.052384, 36
1619530983.066233, 35
1619530983.082635, 35
1619530983.098308, 34
1619530983.112809, 33
1619530983.126959, 33
1619530983.142700, 33
1619530983.157109, 34
1619530983.172415, 34
1619530983.187506, 33
1619530983.201742, 33
1619530983.219849, 34
1619530983.237125, 33
1619530983.252757, 33
1619530983.266521, 33
1619530983.281873, 35
1619530983.297206, 34
1619530983.312063, 35
1619530983.329022, 34
1619530983.346378, 34
1619530983.362764, 34
1619530983.376630, 35
1619530983.392167, 34
1619530983.409459, 35
1619530983.426050, 34
1619530983.440008, 36
1619530983.455041, 35
1619530983.470091, 36
1619530983.484038, 35
1619530983.501604, 35
1619530983.517107, 35
1619530983.531664, 36
1619530983.545720, 35
1619530983.561383, 35
1619530983.580021, 36
1619530983.594314, 35
1619530983.610953, 35
1619530983.627596, 37
1619530983.644892, 37
1619530983.659116, 36
1619530983.677561, 37
1619530983.694855, 36
1619530983.709494, 36
1619530983.724962, 36
1619530983.740574, 37
1619530983.755092, 37
1619530983.770484, 36
1619530983.787460, 36
1619530983.804388, 37
1619530983.818767, 37
1619530983.835234, 37
1619530983.851472, 37
1619530983.866471, 37
1619530983.881585, 37
1619530983.897249, 37
1619530983.913230, 37
1619530983.927836, 37
1619530983.943588, 38
1619530983.959568, 37
1619530983.973861, 38
1619530983.990596, 38
1619530984.006747, 36
1619530984.021476, 38
1619530984.036354, 39
1619530984.053196, 39
1619530984.069432, 38
1619530984.084105, 38
1619530984.100483, 38
1619530984.116643, 38
1619530984.130931, 38
1619530984.144994, 39
1619530984.160481, 39
1619530984.174648, 38
1619530984.190176, 38
1619530984.206097, 38
1619530984.220935, 38
1619530984.235069, 37
1619530984.250961, 39
1619530984.266673, 40
1619530984.282077, 39
1619530984.301273, 39
1619530984.315942, 40
1619530984.330755, 40
1619530984.345896, 39
1619530984.363197, 39
1619530984.378969, 39
1619530984.394291, 39
1619530984.408337, 40
1619530984.428319, 39
1619530984.443719, 39
1619530984.458434, 40
1619530984.473417, 40
1619530984.489006, 40
1619530984.504067, 40
1619530984.519535, 40
1619530984.537528, 41
1619530984.552087, 40
1619530984.571357, 41
1619530984.585431, 40
1619530984.601909, 41
1619530984.617536, 41
1619530984.636072, 41
1619530984.650394, 40
1619530984.673535, 41
1619530984.688920, 41
1619530984.703731, 42
1619530984.717970, 41
1619530984.733503, 43
1619530984.751494, 43
1619530984.766089, 42
1619530984.782178, 41
1619530984.797214, 42
1619530984.811602, 42
1619530984.827158, 42
1619530984.846869, 44
1619530984.862982, 44
1619530984.878511, 44
1619530984.894040, 43
1619530984.908707, 42
1619530984.924104, 42
1619530984.940388, 42
1619530984.956833, 41
1619530984.971687, 43
1619530984.987447, 42
1619530985.003091, 43
1619530985.016909, 42
1619530985.033637, 42
1619530985.049269, 42
1619530985.063742, 42
1619530985.078922, 42
1619530985.094723, 42
1619530985.109930, 43
1619530985.124868, 43
1619530985.141091, 43
1619530985.156350, 42
1619530985.170032, 43
1619530985.185392, 44
1619530985.201177, 44
1619530985.216487, 43
1619530985.231055, 44
1619530985.248369, 43
1619530985.263963, 44
1619530985.277927, 43
1619530985.295451, 43
1619530985.310995, 44
1619530985.325539, 44
1619530985.341747, 45
1619530985.359091, 44
1619530985.373907, 45
1619530985.388234, 43
1619530985.406221, 44
1619530985.420849, 44
1619530985.434860, 44
1619530985.450639, 45
1619530985.464709, 44
1619530985.480602, 44
1619530985.496140, 46
1619530985.510485, 45
1619530985.526710, 46
1619530985.542293, 46
1619530985.557350, 45
1619530985.572318, 45
1619530985.588654, 45
1619530985.604862, 45
1619530985.618723, 44
1619530985.635502, 44
1619530985.651736, 45
1619530985.667397, 45
1619530985.683680, 44
1619530985.703519, 45
1619530985.720688, 47
1619530985.735014, 47
1619530985.750495, 47
1619530985.768336, 46
1619530985.783083, 47
1619530985.800276, 47
1619530985.814969, 46
1619530985.830569, 47
1619530985.847274, 46
1619530985.861787, 46
1619530985.879341, 46
1619530985.893898, 46
1619530985.909025, 47
1619530985.925317, 46
1619530985.945510, 47
1619530985.968520, 47
1619530985.991572, 46
1619530986.008360, 47
1619530986.022253, 45
1619530986.041063, 47
1619530986.056070, 47
1619530986.072334, 47
1619530986.086799, 48
1619530986.104218, 47
1619530986.119713, 47
1619530986.134863, 47
1619530986.148977, 47
1619530986.164579, 48
1619530986.179019, 47
1619530986.193738, 47
1619530986.212254, 47
1619530986.226393, 47
1619530986.243622, 48
1619530986.258207, 48
1619530986.274052, 48
1619530986.289517, 48
1619530986.306211, 48
1619530986.323684, 48
1619530986.338543, 48
1619530986.355947, 46
1619530986.370313, 47
1619530986.391210, 47
