1619530979.866954,38.6
1619530980.011415,91.6
1619530980.211207,294
1619530980.611093,955
1619530981.676056,180
1619530992.067787,173
1619530992.347631,182
1619530992.634836,174
1619530992.914209,190
1619530993.212415,181
1619530993.501496,189
1619530993.795969,190
1619530994.091535,192
1619530994.391743,193
1619530994.690195,190
1619530994.989143,196
1619530995.294152,200
1619530995.606205,199
1619530995.910916,200
1619530996.215658,202
1619530996.522794,205
1619530996.834061,206
1619530997.148273,206
1619530997.460037,211
1619530997.779838,210
1619530998.096795,211
1619530998.414997,212
1619530998.738171,216
1619530999.061664,216
1619530999.384441,225
1619530999.714637,222
1619531000.050838,222
1619531000.380306,224
1619531000.710183,226
1619531001.044221,234
1619531001.386099,232
1619531001.723975,229
1619531002.068656,233
1619531002.409078,240
1619531002.756741,239
1619531003.101089,241
1619531003.449120,240
1619531003.794411,247
1619531004.150864,244
1619531004.503748,245
1619531004.854290,253
1619531005.213180,248
1619531005.569302,123
1619531005.797132,129
1619531006.031277,129
1619531006.270230,134
1619531006.515903,136
1619531006.758793,139
1619531007.004363,137
1619531007.247180,142
1619531007.494534,144
1619531007.744964,147
1619531007.999327,145
1619531008.251603,153
1619531008.509986,148
1619531008.764029,151
1619531009.020834,155
1619531009.281467,159
1619531009.545475,160
1619531009.816929,159
1619531010.081583,163
1619531010.354514,165
1619531010.626640,167
1619531010.899170,166
1619531011.174760,174
1619531011.457344,176
1619531011.740167,172
1619531012.018190,176
1619531012.303045,178
1619531012.591181,181
1619531012.883773,183
1619531013.173097,189
1619531013.468136,184
1619531013.759051,794
1619531014.662002,191
1619531014.962374,191
1619531015.260903,192
1619531015.564625,227
1619531015.904661,198
1619531016.209489,200
1619531016.514998,201
1619531016.821990,204
1619531017.130971,202
1619531017.442383,208
1619531017.757929,210
1619531018.075859,210
1619531018.392772,211
1619531018.710008,217
1619531019.032108,216
1619531019.356046,222
1619531019.685041,227
1619531020.020981,224
1619531020.354274,264
1619531020.736098,225
1619531021.070420,228
1619531021.412069,228
1619531021.746862,230
1619531022.084741,237
1619531022.430092,235
1619531022.774340,243
1619531023.135001,237
1619531023.480190,241
1619531023.829190,245
1619531024.189102,242
1619531024.538376,246
1619531024.892434,245
1619531025.245316,249
1619531025.609044,248
1619531025.967219,247
1619531026.322346,124
1619531026.553448,130
1619531026.788312,132
1619531027.027376,134
1619531027.271038,138
1619531027.515897,138
1619531027.761847,138
1619531028.005447,139
1619531028.251352,141
1619531028.499988,143
1619531028.753366,152
1619531029.011128,149
1619531029.266884,151
1619531029.523070,153
1619531029.781337,157
1619531030.047833,157
1619531030.310122,157
1619531030.572933,159
1619531030.837479,164
1619531031.107207,163
1619531031.375695,168
1619531031.652665,168
1619531031.926844,172
1619531032.206697,173
1619531032.484419,181
1619531032.777573,177
1619531033.061292,180
1619531033.352456,182
1619531033.645097,182
1619531033.934358,186
1619531034.228684,186
1619531034.522657,195
1619531034.824162,190
1619531035.121578,195
1619531035.423193,199
1619531035.730483,201
1619531036.038179,198
1619531036.342359,200
